product_id,product_url,name,price,shop_id,shop_url,shop_name,product_id2,date
35586288,https://tiki.vn/bo-ghep-hinh-thong-minh-sa-ng-ta-o-296-chi-tiet-cho-be-yeu-p35586288.html?spid=35586289,Bộ Ghép Hình Thông Minh Sáng Tạo 296 Chi Tiết Cho Bé Yêu,58.800đ,39374,https://tiki.vn/cua-hang/monaco,Monaco,35586289,2020-06-15
20065348,https://tiki.vn/combo-3-quan-dui-bau-mac-trong-vay-p20065348.html?spid=53287048,Combo 3 Quần Đùi Bầu Mặc Trong Váy,114.999đ,66767,https://tiki.vn/cua-hang/mebena,mebena,53287048,2020-06-15
543137,https://tiki.vn/dung-dich-giat-quan-ao-cho-be-d-nee-chai-960ml-xanh-p543137.html?spid=42469612,Dung Dịch Giặt Quần Áo Cho Bé D-Nee - Chai 960ml (Xanh),99.000đ,67828,https://tiki.vn/cua-hang/smart-kid,Smart kid,42469612,2020-06-15
23417912,https://tiki.vn/combo-bang-num-go-chu-de-dong-vat-hoang-da-20-so-do-choi-go-giao-duc-cho-be-p23417912.html?spid=48723297,Combo Bảng Núm Gỗ Chủ Đề Động Vật Hoang Dã + 20 Số ( Đồ Chơi Gỗ Giáo Dục Cho Bé ),102.000đ,69542,https://tiki.vn/cua-hang/kids-smile,kids smile,48723297,2020-06-15
20016711,https://tiki.vn/bang-chu-cai-go-tieng-anh-co-anh-minh-hoa-p20016711.html?spid=51102809,Bảng chữ cái gỗ Tiếng Anh có ảnh minh họa,140.000đ,115100,https://tiki.vn/cua-hang/do-choi-tri-tue-kg,ĐỒ CHƠI TRÍ TUỆ KG,51102809,2020-06-15
13638541,https://tiki.vn/xuc-xac-gam-nuou-tron-richell-giao-mau-ngau-nhien-p13638541.html?spid=51859466,Xúc xắc gặm nướu tròn Richell (Giao màu ngẫu nhiên),128.000đ,67828,https://tiki.vn/cua-hang/smart-kid,Smart kid,51859466,2020-06-15
24482788,https://tiki.vn/siro-yen-sao-minions-kids-giup-be-an-ngon-danh-cho-tre-bieng-an-cham-lon-p24482788.html?spid=24482789,"Siro yến sào Minions Kids giúp bé ăn ngon, dành cho trẻ biếng ăn, chậm lớn",289.000đ,8728,https://tiki.vn/cua-hang/truong-tho-pharma,NHÀ THUỐC TRỰC TUYẾN,24482789,2020-06-15
947809,https://tiki.vn/khan-kho-babyhood-120-to-p947809.html?spid=951445,Khăn Khô BabyHood (120 Tờ),35.000đ,1079,https://tiki.vn/cua-hang/yaho,YAHO,951445,2020-06-15
19416864,https://tiki.vn/do-choi-toan-hoc-rubik-p19416864.html?spid=19416865,Đồ chơi toán học Rubik,48.999đ,50343,https://tiki.vn/cua-hang/dung-phat-store,DŨNG PHÁT STORE,19416865,2020-06-15
413302,https://tiki.vn/xuc-xac-gam-nuou-tron-mau-hong-richell-rc42328-p413302.html?spid=55364969,Xúc Xắc Gặm Nướu Tròn Màu Hồng Richell - RC42328,129.000đ,67828,https://tiki.vn/cua-hang/smart-kid,Smart kid,55364969,2020-06-15
1030595,https://tiki.vn/bo-rua-binh-sua-quay-360-do-mamamy-p1030595.html?spid=10867266,Bộ Rửa Bình Sữa Quay 360 Độ Mamamy ,87.400đ,2869,https://tiki.vn/cua-hang/me-va-be-pampi,Mẹ và Bé Pampi,10867266,2020-06-15
32069099,https://tiki.vn/combo-2-chai-nuoc-tam-thao-duoc-cho-be-dr-baby-tri-rom-say-man-ngua-cham-da-ham-ta-p32069099.html?spid=32069100,"Combo 2 Chai Nước Tắm Thảo Dược Cho Bé Dr Baby Trị Rôm Sảy, Mẩn Ngứa, Chàm Da, Hăm Tã",209.000đ,4360,https://tiki.vn/cua-hang/3t-group,3T Group Trading,32069100,2020-06-15
3998733,https://tiki.vn/be-phao-bom-hoi-cho-be-2-tang-1m2-p3998733.html?spid=54422473,Bể Phao Bơm Hơi Cho Bé 2 Tầng 1m2,199.000đ,11234,https://tiki.vn/cua-hang/mido,mido,54422473,2020-06-15
