product_id,product_url,name,price,shop_id,shop_url,shop_name,shop_owner,date
2513620230,https://shopee.vn/product/42252285/2513620230,[MIX VỊ] SỮA CHUA BLEDINA PHÁP CHO BÉ 6+,47000.0,42252285,https://shopee.vn/ngocdiemphan88,PiPi Shop 88,ngocdiemphan88,2020-06-15
2330518479,https://shopee.vn/product/134362059/2330518479,Xe thăng bằng cho bé model 2019 siêu nhẹ . Phù hợp cho bé 2-4 tuổi,50000.0,134362059,https://shopee.vn/ontrendvn,Ontrend Việt Nam,ontrendvn,2020-06-15
2582475491,https://shopee.vn/product/19189171/2582475491,"VÁNG,SỮA CHUA NGUỘI BLEDINA,NESTLE ĐỦ Vị DATE SIÊU MỚI",105000.0,19189171,https://shopee.vn/shoptiennguyen,GIA LINH BABY,shoptiennguyen,2020-06-15
6113008063,https://shopee.vn/product/63423519/6113008063,BỘ DỤNG CỤ CHẾ BIẾN ĂN DẶM CHO BÉ 15 CHI TIẾT,189000.0,63423519,https://shopee.vn/huyennhim89,SHOPMẸTÔM,huyennhim89,2020-06-15
2603401994,https://shopee.vn/product/159187045/2603401994,SỮA MORINAGA DINH DƯỠNG VỊ DÂU,250000.0,159187045,https://shopee.vn/hangnoidianhatban_xuannhan,jangnara_Japan,hangnoidianhatban_xuannhan,2020-06-15
2802281085,https://shopee.vn/product/17350674/2802281085,[ SHOPEE TRỢ GIÁ ] BỘ ĂN DẶM CHO BÉ HÌNH DOREMON VÀ HELLO KITTY,69000.0,17350674,https://shopee.vn/mintit88,LACY MART,mintit88,2020-06-15
4717850354,https://shopee.vn/product/230692780/4717850354,Cốc hứng sữa - hút sữa rảnh tay silicon ( kèm nắp và đế ),35000.0,230692780,https://shopee.vn/shopmebap94,Shop Mẹ Bắp - Mẹ Bầu & Em Bé,shopmebap94,2020-06-15
1768720707,https://shopee.vn/product/114896186/1768720707,Ghế ăn dặm Việt nhật chuyên bán buôn ip,90000.0,114896186,https://shopee.vn/cherryhanoi,cherryhanoi,cherryhanoi,2020-06-15
6920873192,https://shopee.vn/product/234858709/6920873192,[Giá Hủy Diệt] Quần bỏ bỉm DORABE cho bé 3-22 kg đủ size,28000.0,234858709,https://shopee.vn/korofashion,dép khủng long dép cross,korofashion,2020-06-15
3936411609,https://shopee.vn/product/262793873/3936411609,"Máy ủ sữa [CHẤT LƯỢNG] Máy hâm sữa , hâm cháo YUMMY MY-18B, GIAO HÀNG TOÀN QUỐC",169000.0,262793873,https://shopee.vn/shopdvat,Shop D và  T,shopdvat,2020-06-15
4119435002,https://shopee.vn/product/65478231/4119435002,Bỉm Tã Dán/Quần YOULI BABY PANTS an toàn cho bé đủ Size S112/M96/M88/L84/XL80/XXL72,217000.0,65478231,https://shopee.vn/bin.bon_shop,BinBonKids,bin.bon_shop,2020-06-15
2326471275,https://shopee.vn/product/132955936/2326471275,Ty ngậm Avent soothie siêu mềm chống vẩu ho bé từ 0-3 tháng - xách tay Đức,360000.0,132955936,https://shopee.vn/quanaovaphukien,quanaovaphukien,quanaovaphukien,2020-06-15
2902570250,https://shopee.vn/product/80422806/2902570250,Giày mọi da hiệu Doraemon cho trẻ,127500.0,80422806,https://shopee.vn/thanhmedia,thanhmedia,thanhmedia,2020-06-15
4728349171,https://shopee.vn/product/244674103/4728349171,GỐI ÔM CÁ NGỰA 80CM CHO BÉ YÊU,71695.0,244674103,https://shopee.vn/tongkhochangagiare323,tongkhochangagiare323,tongkhochangagiare323,2020-06-15
7517702472,https://shopee.vn/product/226761116/7517702472,Bộ Thun Lạnh Hàng Quảng Châu Cho Bé Nam,20000.0,226761116,https://shopee.vn/quanaonamnu02,MARIENO.VN,quanaonamnu02,2020-06-15
2030852288,https://shopee.vn/product/6862956/2030852288,Bình tập uống chống sặc Little Bean tay cầm 240ml,100000.0,6862956,https://shopee.vn/anhvan2610,Thegioichocon.com,anhvan2610,2020-06-15
2711184789,https://shopee.vn/product/40391372/2711184789,Gạc rơ lưỡi Dr Papie vệ sinh răng miệng cho bé 30 gói,105000.0,40391372,https://shopee.vn/hakhanh_mart,Hakhanh_Mart,hakhanh_mart,2020-06-15
1615449073,https://shopee.vn/product/27705992/1615449073,"GHẾ ĂN DẶM HANBEI mẫu mới 2020 giá rẻ có đệm,bánh xe.",419000.0,27705992,https://shopee.vn/shopmexoai,xe đẩy cho bé,shopmexoai,2020-06-15
1660451785,https://shopee.vn/product/97997137/1660451785,COMBO 5 chiếc tã dán vải Babyleo,65000.0,97997137,https://shopee.vn/yespapa.official,Yes! PAPA - Mẹ & Bé (CS2),yespapa.official,2020-06-15
7935355803,https://shopee.vn/product/49030420/7935355803,Bộ mặc nhà ba lỗ dành cho bé size 7-17kg,53200.0,49030420,https://shopee.vn/organicshop1,THỜI TRANG NHÍ BELLAKID,organicshop1,2020-06-15
2242380469,https://shopee.vn/product/147361839/2242380469,áo yếm ăn dặm chống thấm cho bé(mầu ngẫu nhiên),25000.0,147361839,https://shopee.vn/vuhue168,vuhue168,vuhue168,2020-06-15
1950265533,https://shopee.vn/product/63994195/1950265533,Bông bịt tai / nhét tai cho mẹ sau sinh niva (50/100 viên),4900.0,63994195,https://shopee.vn/boshopdososinh,Bo Shop - Mẹ Bầu & Em Bé,boshopdososinh,2020-06-15
4534870844,https://shopee.vn/product/257244139/4534870844,[ 🎁Mua 2 có quà] Bỉm BEJOYIE nội địa Trung quần/dán size S120/M96/L90/XL78/XXL66-Hàng Chính hãng - MEICY - BEJ(02),285000.0,257244139,https://shopee.vn/bim_bejoyie_yubest,Bỉm_bejoyie,bim_bejoyie_yubest,2020-06-15
