product_id,product_url,name,price,shop_id,date
2853163951,https://shopee.vn/product/131890747/2853163951,combo 50 miếng bỉm quần xuất nhật m/xl/xxl/xxxl,135000.0,131890747,2020-06-11
3142302690,https://shopee.vn/product/161567488/3142302690,Sữa Aptamil số 1,650000.0,161567488,2020-06-11
1186625075,https://shopee.vn/product/17338494/1186625075,Kem bôi chống sưng muỗi và côn trùng đốt,125000.0,17338494,2020-06-11
4019358846,https://shopee.vn/product/117175859/4019358846,Bình Nước Cho Bé Tay Cầm Kèm Quai Đeo 2in1 Tiện Dụng,50000.0,117175859,2020-06-11
6913807837,https://shopee.vn/product/216350210/6913807837,Bỉm Yubest Thường (dán/ quần) S132 /M108 /L96 /XL84 /XXL72 miếng - Yubest Natural,280000.0,216350210,2020-06-11
7208661787,https://shopee.vn/product/150463701/7208661787,"[Cộng miếng]Tã quần Merries Nội địa size M58+6, L44+6, XL38+6, XXL26+2",350000.0,150463701,2020-06-11
3820642451,https://shopee.vn/product/237346802/3820642451,Combo lợi sữa,382500.0,237346802,2020-06-11
5818526612,https://shopee.vn/product/30514870/5818526612,Free ship Bỉm quần Good Partner M92 _L82 _XL72,300000.0,30514870,2020-06-11
6117408927,https://shopee.vn/product/11476437/6117408927,[Date 1/10/2020] Thùng sữa Similac Special Care 24Kcal (48 ống),564900.0,11476437,2020-06-11
4529533482,https://shopee.vn/product/24279139/4529533482,Bình Lansinoh Momma 240ml,190000.0,24279139,2020-06-11
7320285602,https://shopee.vn/product/235088468/7320285602,Bỉm/Tã dán sơ sinh Love Baby NB36,144000.0,235088468,2020-06-11
4708886089,https://shopee.vn/product/30514870/4708886089,BỈM QUẦN HOME_BABY 100M/100L/100XL/100XXL /100XXXL,300000.0,30514870,2020-06-11
7217440210,https://shopee.vn/product/33130437/7217440210,SỮA FRISOLAC GOLD SỐ 1 900G,495000.0,33130437,2020-06-11
4605102949,https://shopee.vn/product/26586052/4605102949,"[HÀNG SIÊU HOT] Nón Snapback Bé Trai Cao Cấp, mẫu Nhện",110000.0,26586052,2020-06-11
5009577502,https://shopee.vn/product/24279139/5009577502,Balo Bỉm Sữa Vcool Siêu Đáng Yêu Cho Mẹ,250000.0,24279139,2020-06-11
3316633479,https://shopee.vn/product/24279139/3316633479,Tinh Dầu Tràm Huế 100ml,99000.0,24279139,2020-06-11
3420920392,https://shopee.vn/product/235088468/3420920392,Bỉm/ tã quần Lovebaby M46,265000.0,235088468,2020-06-11
4623274324,https://shopee.vn/product/58815723/4623274324,Đai Xe Máy Đỡ Cổ Cho Bé - Giao Màu Ngẫu Nhiên,129000.0,58815723,2020-06-11
5905104592,https://shopee.vn/product/26586052/5905104592,[SIÊU PHẨM MỚI VỀ] Nón Hiphop Bé Trai Cá Tính Cao cấp,110000.0,26586052,2020-06-11
2601197434,https://shopee.vn/product/46080731/2601197434,Bỉm Yubest Gold / Angel / Natural quần / dán Nội Địa Trung Quốc S90/L78/XL72/XXL66 (Quà Tặng),235000.0,46080731,2020-06-11
3140717010,https://shopee.vn/product/119314967/3140717010,Dầu tỏi đen,195000.0,119314967,2020-06-11
6719733880,https://shopee.vn/product/235088468/6719733880,Bỉm/ Tã dán Love Baby S50,234000.0,235088468,2020-06-11
584797933,https://shopee.vn/product/11175504/584797933,[Hà Nội]Bỉm Merries Dán/Quần Nội Địa Nhật Cộng Miếng (Date Mới) NB96/ S88/ M68/ L58/ M64/L50/Xl44/ Xxl28,333000.0,11175504,2020-06-11
2804122003,https://shopee.vn/product/4770354/2804122003,Bỉm Dán/Quần MOONY NATURAL Bông Hữu Cơ Hàng Nội Địa Nhật NB63/S58/M46/L38/L36/XL32,380000.0,4770354,2020-06-11
5629917492,https://shopee.vn/product/24279139/5629917492,Dầu tỏi Diệp Chi tặng siro húng chanh,230000.0,24279139,2020-06-11
3619507440,https://shopee.vn/product/235088468/3619507440,Bỉm / tã quần love baby L42,265000.0,235088468,2020-06-11
3717610826,https://shopee.vn/product/33130437/3717610826,SỮA FRISOLAC GOLD SỐ 2 400G,255000.0,33130437,2020-06-11
