product_id,product_url,name,price,shop_id,shop_url,shop_name,shop_owner,date
6302077867,https://shopee.vn/product/169766738/6302077867,"Xe đẩy cao cấp Kinlee gập gọn xoay 360, giảm xóc, 2 thanh tay cầm T và U",840000.0,169766738,https://shopee.vn/bocaukids_0981010818,Bồ Câu Kids,bocaukids_0981010818,2020-06-15
1531325572,https://shopee.vn/product/33168292/1531325572,Combo cũi + quây nêm  vải  cotton hàn quốc,690000.0,33168292,https://shopee.vn/cuitremeculac01658115813,Baby Sài Gòn,cuitremeculac01658115813,2020-06-15
6934020828,https://shopee.vn/product/48461733/6934020828,(kèm lót an toàn )Xe đẩy du lịch xe đẩy siêu thị 4 bánh gấp gọn có lò xo giảm sóc cho bé,449000.0,48461733,https://shopee.vn/dungshiny,siêu thị Dung ANh,dungshiny,2020-06-15
1631577289,https://shopee.vn/product/91560659/1631577289,Nôi rung tự động nôi điện Kub bản màn hình LED cảm ứng mới nhất,1843000.0,91560659,https://shopee.vn/bingbingstore,Bingbingstore,bingbingstore,2020-06-15
1518756378,https://shopee.vn/product/27180595/1518756378,XE ĐẨY ĐÔI CHO BÉ - GHẾ TRƯỚC CÓ THỂ XOAY HƯỚNG,920000.0,27180595,https://shopee.vn/10k_hangtienich,10K HÀNG TIỆN ÍCH,10k_hangtienich,2020-06-15
6534634417,https://shopee.vn/product/258971662/6534634417,"[Giá rẻ] Xe đẩy, Xe đẩy trẻ em, Xe đẩy cho bé, Xe đẩy 2 chiều 3 tư thế, xe đẩy gấp gọn - Xe đẩy JIAWA BABY",419000.0,258971662,https://shopee.vn/shopmedau.vn,Shop Mẹ Đậu-Xe đồ chơi cho bé,shopmedau.vn,2020-06-15
1799333484,https://shopee.vn/product/74195497/1799333484,"[Trợ giá] Xe đẩy ô tô kiêm chòi chân cho bé có nhạc, bảo hiểm, để chân",180000.0,74195497,https://shopee.vn/sieu_thi_24h,Siêu thị 24h Online,sieu_thi_24h,2020-06-15
2031030958,https://shopee.vn/product/134743676/2031030958,XE ĐẨY 2 CHIỀU 3 TƯ THẾ CHO BÉ QD109,540000.0,134743676,https://shopee.vn/shopmamakids_vn,Shopmamakids_vn,shopmamakids_vn,2020-06-15
837588102,https://shopee.vn/product/21007449/837588102,Xe đẩy Seebaby Qq3 giá siêu rẻ (3 tư thế),749651.0,21007449,https://shopee.vn/hotro.dodungtreem1,Quân Quang Baby Shop,hotro.dodungtreem1,2020-06-15
4034703029,https://shopee.vn/product/162792609/4034703029,Xe đẩy BAOBAOHAO V5 gấp gọn xoay chiều có mái che,980000.0,162792609,https://shopee.vn/babymart86,BABYMART86,babymart86,2020-06-15
2406221024,https://shopee.vn/product/143848997/2406221024,Xe đẩy 2 chiều cho bé 709N,792000.0,143848997,https://shopee.vn/0986_05_06_91,Bán Buôn Đồ Chơi Trẻ Em,0986_05_06_91,2020-06-15
245130629,https://shopee.vn/product/1847953/245130629,(GIẢM 30K- NHẬP MÃ MKBCMEBE10) Xe Đẩy Du Lịch Mùa Hè Cho Bé,590000.0,1847953,https://shopee.vn/baochau2711,Thanh chắn giường cho bé,baochau2711,2020-06-15
831369033,https://shopee.vn/product/51944887/831369033,Xe đẩy bập bênh 2 chiều cho trẻ em Baobaohao C3 tím- BẢO HÀNH 1 NĂM,1245000.0,51944887,https://shopee.vn/xeday_gheanchobe,EZ BABY1,xeday_gheanchobe,2020-06-15
7303620385,https://shopee.vn/product/84911449/7303620385,Xe đẩy đi dạo cao cấp tay đẩy xoay chiều Baobaohao Only V5 có mái che,965000.0,84911449,https://shopee.vn/xedodungchobe,"XE ĐẨY,GHẾ ĂN,ĐỒ DÙNG CHO BÉ",xedodungchobe,2020-06-15
2317131372,https://shopee.vn/product/102635621/2317131372,Xe đẩy cho bé Mamago Friendly C06 Summer,811800.0,102635621,https://shopee.vn/babystorehb,BabyStoreHB,babystorehb,2020-06-15
5433237792,https://shopee.vn/product/69948081/5433237792,Xe Đẩy 1 CHiều 3 tư thế mùa hè cho trẻ,628000.0,69948081,https://shopee.vn/nhym666,nhym666,nhym666,2020-06-15
2288828538,https://shopee.vn/product/149769225/2288828538,(RẺ NHẤT-SẴN HÀNG) Xe Đẩy Đảo Chiều V5 BaoBaoHao Mẫu Mới 2020,795000.0,149769225,https://shopee.vn/shoplinhmi,shoplinhmi,shoplinhmi,2020-06-15
3147250620,https://shopee.vn/product/74707107/3147250620,[SẴN HÀNG] Xe đẩy V3 loại tốt- chuẩn loại 1. Bảo hành 1 năm,749000.0,74707107,https://shopee.vn/meogrammm,meogrammm,meogrammm,2020-06-15
2331302470,https://shopee.vn/product/4401299/2331302470,XE ĐẨY VINNG CAO CẤP - CHÍNH HÃNG,1950000.0,4401299,https://shopee.vn/pham_tuoi.9,Bonbon mart,pham_tuoi.9,2020-06-15
2270397941,https://shopee.vn/product/53218026/2270397941,FREE SHIP !!! Xe đẩy VOVO TRAVEL 2 chiều 3 tư thế,1499000.0,53218026,https://shopee.vn/sutrolaicuanhavua,VUABANLEVIETNAM,sutrolaicuanhavua,2020-06-15
2265921412,https://shopee.vn/product/435687/2265921412,Nối dài chân xe đẩy Vovo,265000.0,435687,https://shopee.vn/tito2014,Tí Tồ Store,tito2014,2020-06-15
2077001612,https://shopee.vn/product/138042307/2077001612,"[Sale sốc] Xe đẩy 5 bánh gấp gọn, tay cong, có đèn",260000.0,138042307,https://shopee.vn/thegioidochoi_vn,thegioidochoi_vn,thegioidochoi_vn,2020-06-15
1621175867,https://shopee.vn/product/98742327/1621175867,Xe Đẩy Vovo 2 Chiều 3 Tư Thế Có Thẻ Bảo Hành Chính Hãng 2018,1680000.0,98742327,https://shopee.vn/haobaby2018,haobaby2018,haobaby2018,2020-06-15
2270375064,https://shopee.vn/product/74826623/2270375064,Xe đẩy cho bé VOVO TRAVEL 2 chiều 3 tư thế MẪU MỚI,1499000.0,74826623,https://shopee.vn/andamkieunhat,Ăn Dặm Kiểu Nhật,andamkieunhat,2020-06-15
2175216277,https://shopee.vn/product/1534963/2175216277,Xe đẩy du lịch VOVO TRAVEL 1 chiều cao cấp,1399000.0,1534963,https://shopee.vn/clover2013,Mẹ Yêu Em Bé,clover2013,2020-06-15
2102639565,https://shopee.vn/product/126202912/2102639565,Xe Đẩy 4 Bánh Gấp Gọn- XE ĐẨY SIÊU THỊ - XE ĐẨY DU LỊCH,450000.0,126202912,https://shopee.vn/nhungnguyen151,nhungnguyen151,nhungnguyen151,2020-06-15
1842617985,https://shopee.vn/product/120063487/1842617985,Xe đẩy đi bộ gấp gọn cho bé 1 chiều 3 tư thế 6083 (Đỏ-Xanh-Tím),550000.0,120063487,https://shopee.vn/dealchopnhoang,DEAL CHỚP NHOÁNG,dealchopnhoang,2020-06-15
